owner,repo,filename,path
LedererLab,FOS,NAMESPACE,R_Wrapper/HDIM/NAMESPACE
lukaszdaniel,ivory,NAMESPACE,R/src/library/tools/NAMESPACE
gitGNU,gnu_ipsur,NAMESPACE,pkg/NAMESPACE
radivot,SEERaBomb,NAMESPACE,SEERaBomb/NAMESPACE
REFRAME,betacal,NAMESPACE,R/betacal/NAMESPACE
r-hub,builddeps,NAMESPACE,tests/testthat/pkg1/NAMESPACE
r-hub,builddeps,namespace.R,R/namespace.R
vlyubchich,lawstat,NAMESPACE,lawstat/NAMESPACE
lawremi,RGtk2,NAMESPACE,RGtk2/NAMESPACE
yuliapro,test,NAMESPACE,x86_64-pc-linux-gnu-library/3.2/RJSONIO/NAMESPACE
yuliapro,test,NAMESPACE,x86_64-pc-linux-gnu-library/3.2/RCurl/NAMESPACE
yuliapro,test,NAMESPACE,x86_64-pc-linux-gnu-library/3.2/caTools/NAMESPACE
yuliapro,test,NAMESPACE,x86_64-pc-linux-gnu-library/3.2/Rcpp/unitTests/testRcppModule/NAMESPACE
QuanliWang,SynthHousehold,NAMESPACE,R/NestedCategBayesImpute/NAMESPACE
johnmchambers,roxygen2,test-namespace.R,tests/testthat/test-namespace.R
johnmchambers,roxygen2,roclet-namespace.R,R/roclet-namespace.R
matteocereda,CloneR_downstream_analysis,NAMESPACE,Literature/STM_data/Estimate_Clonality_Package/EstimateClonality/NAMESPACE
carnegien,BayesNet,NAMESPACE,CCMnet/NAMESPACE
Domuska,gradu_r,NAMESPACE,effsize_0.6.4/effsize/NAMESPACE
rgiordan,LRVBLogitGLMM,NAMESPACE,LogitGLMMLRVB/NAMESPACE
ResearchComputing,USGS_2016_09_25-30_alaska,NAMESPACE,R/lab/pbdMPI/NAMESPACE
QuanliWang,QQPerm,NAMESPACE,QQperm/NAMESPACE
LiNk-NY,AnnotationForge,NAMESPACE,inst/ProbePkg-template/NAMESPACE
trustedanalytics,h2o-3,NAMESPACE,h2o-r/ensemble/h2oEnsemble-package/NAMESPACE
leigh-math,Z-Score-Calculator,NAMESPACE,zcalculator/NAMESPACE
mwernerds,trajcomp,NAMESPACE,r-package/trajcomp/NAMESPACE
JonathanWayat,lab3,NAMESPACE,R/win-library/3.2/RCurl/NAMESPACE
PacktPublishing,Mastering-Parallel-Programming-with-R,NAMESPACE,Chapter 5/ROpenCL/NAMESPACE
shehu0,HEPfitgdev,NAMESPACE,builds/root-6.04.08/bindings/r/pkg/ROOT/NAMESPACE
ramarty,CAD,NAMESPACE,Rpackages/xlsx/NAMESPACE
ramarty,CAD,NAMESPACE,Rpackages/rJava/NAMESPACE
hojsgaard,unifips-work,NAMESPACE,unifipsDEVEL/unifips/NAMESPACE
